2024-10-09 15:54:08,704 - qm - INFO     - Starting session: aa993943-7a9d-4d80-8cb8-ac1ba12cfc48
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #14 (164.10296280896006) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #15 (177.4376097627074) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #16 (188.88135239603156) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #17 (197.9459577597738) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #18 (204.22943695974246) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #19 (207.44558261780742) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #20 (207.44558261780742) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #21 (204.22943695974246) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #22 (197.9459577597738) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #23 (188.88135239603156) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #24 (177.4376097627074) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #25 (164.10296280896006) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #26 (149.4174479707205) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #27 (133.93693473116286) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #28 (118.19893004192635) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #29 (102.69301005458411) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #30 (87.83798629732269) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #31 (73.96700037260925) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #32 (61.32079709335358) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #33 (50.04857595116463) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #34 (40.215160557752235) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #35 (31.81281044448072) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #36 (24.775841685863753) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #37 (18.996296760591843) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #38 (14.339157086030218) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.plus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'plus_i_half_D1' sample #39 (10.655956726436646) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #0 (-10.655956726436646) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #1 (-14.339157086030218) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #2 (-18.996296760591843) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #3 (-24.775841685863753) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #4 (-31.81281044448072) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #5 (-40.215160557752235) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #6 (-50.04857595116463) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #7 (-61.32079709335358) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #8 (-73.96700037260925) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #9 (-87.83798629732269) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #10 (-102.69301005458411) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #11 (-118.19893004192635) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #12 (-133.93693473116286) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #13 (-149.4174479707205) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #14 (-164.10296280896006) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #15 (-177.4376097627074) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #16 (-188.88135239603156) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #17 (-197.9459577597738) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #18 (-204.22943695974246) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #19 (-207.44558261780742) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #20 (-207.44558261780742) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #21 (-204.22943695974246) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #22 (-197.9459577597738) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #23 (-188.88135239603156) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #24 (-177.4376097627074) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #25 (-164.10296280896006) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #26 (-149.4174479707205) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #27 (-133.93693473116286) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #28 (-118.19893004192635) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #29 (-102.69301005458411) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #30 (-87.83798629732269) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #31 (-73.96700037260925) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #32 (-61.32079709335358) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #33 (-50.04857595116463) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #34 (-40.215160557752235) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #35 (-31.81281044448072) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #36 (-24.775841685863753) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #37 (-18.996296760591843) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #38 (-14.339157086030218) is outside of the valid range ([-0.5, 0.5]).
2024-10-09 15:55:08,066 - qm - ERROR    - CONFIG ERROR in key "waveforms.minus_i_half_D1" [waveforms.samplesAreValid] : Arbitrary waveform 'minus_i_half_D1' sample #39 (-10.655956726436646) is outside of the valid range ([-0.5, 0.5]).
Traceback (most recent call last):
  File "/nfs/users/elisa.stabilini/optimization/rb_optimization.py", line 86, in <module>
    test_rb_optimization(e, target, method, init_guess, scale, bounds)
  File "/nfs/users/elisa.stabilini/optimization/rb_optimization.py", line 47, in test_rb_optimization
    res = minimize(objective, init_guess, args=(executor, target, scale), method=method, tol=1e-3, options = {"maxiter" : 1}, bounds = bounds)
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/scipy/optimize/_minimize.py", line 719, in minimize
    res = _minimize_neldermead(fun, x0, args, callback, bounds=bounds,
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/scipy/optimize/_optimize.py", line 817, in _minimize_neldermead
    fsim[k] = func(sim[k])
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/scipy/optimize/_optimize.py", line 526, in function_wrapper
    fx = function(np.copy(x), *(wrapper_args + args))
  File "/nfs/users/elisa.stabilini/optimization/rb_optimization.py", line 16, in objective
    rb_output = e.rb_ondevice(
  File "/nfs/users/elisa.stabilini/qibocal/src/qibocal/auto/execute.py", line 226, in wrapper
    return self.run_protocol(protocol, parameters=action, mode=mode)
  File "/nfs/users/elisa.stabilini/qibocal/src/qibocal/auto/execute.py", line 131, in run_protocol
    completed = task.run(platform=self.platform, targets=self.targets, mode=mode)
  File "/nfs/users/elisa.stabilini/qibocal/src/qibocal/auto/task.py", line 149, in run
    completed.data, completed.data_time = operation.acquisition(
  File "/nfs/users/elisa.stabilini/qibocal/src/qibocal/auto/operation.py", line 42, in wrapper
    out = func(*args, **kwds)
  File "/nfs/users/elisa.stabilini/qibocal/src/qibocal/protocols/qua/rb_ondevice.py", line 379, in _acquisition
    qm = qmm.open_qm(config)
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/qm/quantum_machines_manager.py", line 249, in open_qm
    machine_id = self._frontend.open_qm(loaded_config, close_other_machines)
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/qm/api/base_api.py", line 28, in wrapped
    return func(*args, **kwargs)
  File "/nfs/users/elisa.stabilini/calibration/lib/python3.10/site-packages/qm/api/frontend_api.py", line 129, in open_qm
    raise OpenQmException("Can not open QM. Please see previous errors", errors=errors)
qm.exceptions.OpenQmException: Can not open QM. Please see previous errors
